requests_per_minute,requests_per_second,failed_request_ratio,unique_endpoints,repeated_endpoint_ratio,avg_response_time_ms,session_duration_sec,avg_payload_size_bytes,login_attempts,login_failure_ratio,endpoint_entropy,request_interval_variance,status_4xx_count,is_bot
8.0898,0.1625,0.2932,6,0.359,380.87,279.49,3498.55,0,0.0,1.1272,11.06034,11,0
6.2851,0.0908,0.0487,7,0.5003,115.24,207.26,1387.08,0,0.0,2.0192,10.54437,0,0
22.4937,0.4009,0.1419,6,0.2467,410.73,150.77,4751.76,0,0.0,3.3253,0.927042,8,0
6.0434,0.1017,0.0814,5,0.8,180.64,86.56,2901.66,0,0.0,1.8573,4.276311,0,0
667.8584,10.9667,0.4889,2,0.9949,146.4,35.42,279.41,255,0.7928,0.2584,0.017033,190,1
40.3455,0.6739,0.1203,4,0.4225,219.19,114.95,1599.3,0,0.0,3.4679,2.470282,9,0
24.7667,0.447,0.0451,4,0.3124,350.27,157.2,644.49,1,0.2287,3.2726,11.070989,2,0
20.6131,0.3217,0.0282,5,0.2044,235.11,190.29,3973.51,0,0.0,2.6874,10.994323,1,0
6.1303,0.0672,0.1669,3,0.1808,275.68,215.61,3646.96,1,0.1651,1.8405,6.482685,4,0
2.8982,0.0011,0.0893,3,0.1279,317.46,220.56,1695.84,0,0.0,2.3307,7.213508,0,0
27.6953,0.5223,0.0316,6,0.1283,266.93,119.54,1753.98,0,0.0,2.1923,3.474774,1,0
789.9783,13.1409,0.4559,1,0.8958,109.9,29.19,154.39,55,0.8787,0.3879,0.012376,175,1
9.9759,0.1968,0.1942,6,0.1,151.01,194.82,3431.57,0,0.0,2.9494,11.710686,6,0
3.4359,0.0,0.1476,3,0.3284,161.61,214.87,4102.09,0,0.0,2.7932,4.949189,1,0
70.7366,1.1618,0.1117,4,0.1438,131.89,33.58,2237.61,0,0.0,3.0376,9.560735,4,0
17.1435,0.2769,0.0014,4,0.3142,276.3,274.29,3432.88,0,0.0,3.0505,9.289278,0,0
27.5495,0.3469,0.1265,6,0.1708,81.19,189.37,2476.02,0,0.0,2.7484,7.583098,9,0
4.321,0.1046,0.245,7,0.3607,362.88,125.83,1384.94,1,0.0342,3.5854,0.935377,1,0
0.3886,0.1002,0.0611,4,0.4021,124.5,269.86,1667.26,0,0.0,1.7258,10.347352,0,0
52.6141,0.8854,0.0471,4,0.4686,377.01,87.71,2552.13,1,0.1743,2.6969,8.649307,3,0
657.7053,11.2181,0.7697,1,0.9974,121.27,27.14,141.0,124,0.7464,0.3194,0.013016,229,1
4.4343,0.0399,0.0952,3,0.3686,234.09,186.14,3964.97,0,0.0,3.1746,1.737538,0,0
20.5664,0.2096,0.0148,5,0.1,294.86,65.41,633.26,1,0.0449,2.6665,11.648824,0,0
1000.0,30.0,0.4547,1,0.9619,119.33,6.97,228.27,131,0.9358,0.4587,0.015974,104,1
68.268,1.0839,0.1565,7,0.3374,195.3,64.45,4682.71,1,0.1002,2.0075,8.590201,10,0
3.9284,0.1425,0.0105,3,0.6887,292.75,182.01,3279.93,0,0.0,2.9471,9.723323,0,0
1000.0,30.0,0.6596,1,0.9017,126.5,10.52,184.0,190,0.7687,0.3402,0.00502,283,1
1.848,0.0555,0.198,6,0.1,393.22,239.64,2045.15,1,0.2291,2.4149,5.727034,4,0
11.5603,0.2172,0.4444,3,0.884,131.1,195.88,1358.97,5,0.627,0.4418,0.54409,10,1
5.8062,0.1549,0.2347,1,0.4739,309.94,66.54,1420.02,1,0.7156,1.1611,0.394256,2,1
70.6408,1.1342,0.1594,5,0.3714,254.66,38.3,3779.19,1,0.1585,1.7876,6.361418,7,0
29.001,0.5473,0.1991,3,0.1928,228.13,91.71,1174.74,0,0.0,2.0358,6.201276,10,0
9.0736,0.013,0.0591,4,0.3014,87.91,76.74,2696.63,0,0.0,1.5134,11.747256,0,0
795.4307,13.4478,0.6071,2,0.869,151.55,10.44,276.15,282,0.7629,0.1043,0.00641,83,1
16.9998,0.1975,0.0514,5,0.3041,119.57,160.53,1167.05,0,0.0,2.3566,8.591699,1,0
1000.0,26.5253,0.3,1,0.9324,61.51,8.87,5766.61,0,0.0,0.7848,0.029059,70,1
31.5428,0.53,0.0272,5,0.3453,244.17,144.6,2970.12,0,0.0,2.2937,3.528901,2,0
3.5353,0.0625,0.0954,6,0.1,241.09,128.94,2364.25,2,0.0902,3.2564,10.292642,0,0
11.6489,0.3069,0.0283,6,0.3588,362.85,229.81,2999.79,1,0.3391,3.2959,7.842389,1,0
7.8068,0.1991,0.2124,3,0.2809,306.05,247.42,1389.67,1,0.0337,1.8704,12.641358,7,0
0.0031,0.0939,0.2316,5,0.2071,194.77,273.57,4752.92,0,0.0,2.5526,11.738612,1,0
23.9957,0.4655,0.0286,6,0.4304,332.62,79.59,2573.49,1,0.165,3.4863,6.545303,0,0
511.1473,8.3464,0.4642,2,0.9802,135.1,45.07,204.37,163,0.8852,0.3139,0.010373,175,1
14.5084,0.347,0.0702,3,0.1,214.02,250.07,619.05,0,0.0,3.3092,14.428712,4,0
4.3019,0.1569,0.03,7,0.5253,108.4,133.61,3352.89,0,0.0,1.6657,14.907021,0,0
0.6301,0.126,0.1264,7,0.1,261.34,189.25,2158.22,1,0.0467,2.3113,10.88618,1,0
1000.0,30.0,0.3,2,0.7,46.42,4.32,2739.34,0,0.0,0.731,0.036075,190,1
30.2846,0.481,0.039,4,0.586,144.99,106.41,1074.24,2,0.0338,2.251,12.566143,2,0
6.7881,0.1186,0.0085,3,0.1799,370.92,288.55,2453.09,0,0.0,2.6825,10.989993,0,0
14.7754,0.2049,0.0928,4,0.2075,240.07,39.02,1732.29,0,0.0,3.2974,14.944106,1,0
767.1517,12.8528,0.7197,2,0.8083,100.1,7.74,197.55,330,0.6851,0.4433,0.001644,69,1
34.2084,0.5655,0.0735,3,0.253,362.47,31.76,2127.39,0,0.0,2.5805,10.238414,1,0
29.4528,0.4711,0.1244,7,0.2926,424.72,55.52,2864.52,0,0.0,2.5466,10.8789,3,0
1000.0,30.0,0.2781,2,0.7,100.12,13.66,4255.43,0,0.0,0.8679,0.048098,141,1
303.7585,5.0111,0.2245,1,0.9056,130.4,22.57,2487.69,0,0.0,1.0889,0.041014,26,1
4.3971,0.0,0.0379,4,0.3651,214.71,204.51,2190.44,1,0.0224,3.026,13.368064,0,0
44.9847,0.6997,0.1081,7,0.1737,151.86,31.03,3010.46,0,0.0,1.4777,0.520711,2,0
24.7292,0.4014,0.0604,7,0.3154,327.15,161.9,4120.11,1,0.1207,2.1972,12.407507,3,0
1000.0,30.0,0.1738,1,0.9209,108.65,10.79,2222.31,0,0.0,0.9083,0.020071,116,1
1000.0,30.0,0.3,1,0.7,123.29,6.18,1189.32,0,0.0,0.2301,0.013048,204,1
12.7964,0.2624,0.0743,4,0.2003,374.89,133.76,610.82,1,0.0855,2.7339,13.288105,2,0
1000.0,25.8695,0.05,1,0.8773,105.01,27.04,5593.3,0,0.0,0.291,0.004102,34,1
4.8121,0.0563,0.0328,4,0.4011,134.92,128.28,4748.65,0,0.0,3.7622,3.696954,0,0
1.2928,0.0707,0.0982,6,0.2141,146.26,295.87,4884.37,1,0.0769,1.3282,5.852471,2,0
11.7178,0.176,0.0902,6,0.2538,138.78,168.31,1397.87,0,0.0,2.1147,4.859841,3,0
8.3602,0.0992,0.21,3,0.3103,289.93,254.25,4842.39,1,0.025,3.2086,14.561012,7,0
1000.0,22.6554,0.3818,1,0.9635,132.61,6.97,67.02,349,0.7727,0.4811,0.014225,60,1
1000.0,21.4401,0.3,2,0.7,82.82,5.52,3649.5,0,0.0,0.1448,0.032291,35,1
1000.0,23.2572,0.6966,1,0.9878,64.47,17.89,53.93,61,0.6539,0.4746,0.007856,290,1
1000.0,30.0,0.3,1,0.7711,107.25,9.99,7384.73,0,0.0,0.7761,0.022165,206,1
9.0369,0.0967,0.0135,3,0.1,73.14,199.67,1904.16,0,0.0,3.3342,6.319136,0,0
667.3215,10.8559,0.667,2,0.959,166.15,29.11,179.2,335,0.9361,0.0588,0.019559,212,1
1.0725,0.0445,0.2484,6,0.4911,299.25,215.32,1497.41,0,0.0,1.936,14.879259,1,0
8.8608,0.1034,0.0758,6,0.6073,308.43,90.56,4227.66,1,0.1242,2.0156,3.644096,0,0
17.1992,0.2709,0.0575,7,0.3089,225.15,115.07,2418.81,2,0.1422,2.2599,5.09553,1,0
27.3938,0.6021,0.0897,7,0.1836,260.44,126.33,3333.53,2,0.0435,3.3674,12.1453,5,0
20.4047,0.287,0.2403,2,0.6497,121.55,61.7,2531.45,1,0.3578,0.3658,0.720365,6,1
183.1677,3.009,0.4431,1,0.8,157.83,55.83,173.58,191,0.8392,0.4199,0.010591,74,1
1000.0,24.2199,0.7706,1,0.9483,72.97,19.03,238.62,102,0.9403,0.461,0.006553,354,1
31.4543,0.3985,0.3185,5,0.2901,342.7,136.21,2057.48,0,0.0,1.4473,7.038103,21,0
9.537,0.1274,0.2241,1,0.6809,342.58,162.6,2687.96,0,0.0,0.7581,0.116569,3,1
10.439,0.2203,0.2606,6,0.4532,116.88,296.76,3598.63,1,0.1262,1.9838,7.326466,16,0
26.262,0.324,0.0545,3,0.4138,131.23,144.87,3436.37,1,0.1632,2.7961,10.475768,3,0
12.0539,0.2464,0.1421,3,0.6232,231.25,82.51,3127.27,0,0.0,1.785,10.12291,2,0
3.0709,0.0982,0.0309,7,0.4329,181.93,262.29,2240.11,1,0.0577,2.8147,10.393163,0,0
4.3105,0.0921,0.0364,3,0.1086,269.67,104.13,4616.13,1,0.1167,2.0752,8.391433,0,0
548.5164,9.0557,0.6384,1,0.9966,128.62,17.65,235.84,318,0.6436,0.0,0.018556,103,1
36.407,0.5373,0.0753,7,0.1,98.67,129.42,4951.63,0,0.0,1.6421,3.614456,5,0
555.967,9.0804,0.7523,2,0.8401,117.12,28.61,58.73,117,0.547,0.226,0.017169,200,1
1000.0,23.4824,0.5621,1,0.9982,161.13,10.32,187.02,74,0.9898,0.4622,0.013549,137,1
8.9727,0.1027,0.0884,7,0.3346,206.04,150.33,2092.83,0,0.0,2.3579,9.368707,1,0
17.4915,0.3373,0.1487,4,0.3984,143.02,92.64,4602.82,0,0.0,1.6306,10.187395,4,0
17.1713,0.2204,0.1,2,0.4,114.66,140.73,1393.35,5,0.5796,1.3936,0.607168,2,1
408.9182,6.8598,0.1713,3,0.8083,90.42,20.99,4466.42,0,0.0,0.3838,0.017583,24,1
1000.0,21.8155,0.2016,3,0.8523,96.73,14.91,4636.08,0,0.0,0.7944,0.030787,65,1
1000.0,30.0,0.1116,1,0.7,114.88,8.17,1567.97,0,0.0,0.6888,0.008313,48,1
20.4354,0.3028,0.1238,5,0.1765,249.92,233.22,4013.67,0,0.0,3.1808,2.065151,9,0
15.1656,0.2696,0.0691,4,0.1,90.19,252.56,2928.08,1,0.2433,2.1384,3.695603,5,0
1000.0,30.0,0.3,2,0.9549,60.66,14.1,4284.94,0,0.0,0.4121,0.038489,129,1
6.5776,0.0914,0.313,3,0.4264,262.2,126.92,525.51,10,0.4218,0.8618,0.33803,7,1
30.4631,0.5293,0.1123,6,0.1397,218.12,99.5,4530.32,1,0.1012,1.3237,10.089919,5,0
22.2713,0.323,0.0282,6,0.2347,366.67,59.85,4367.76,1,0.0809,3.3265,14.503671,0,0
338.3618,5.4363,0.7092,1,0.9036,129.01,40.98,182.54,289,0.9629,0.0,0.003515,165,1
38.4078,0.5389,0.0975,3,0.1089,131.53,96.27,1765.78,0,0.0,1.9098,0.784946,5,0
254.2843,4.1556,0.7852,1,0.9937,132.19,57.32,133.31,356,0.7126,0.4012,0.016335,191,1
21.5824,0.3458,0.1256,4,0.1765,97.33,47.79,3010.15,0,0.0,2.5902,8.661038,2,0
9.6906,0.2671,0.2229,6,0.2118,372.41,158.23,2017.24,0,0.0,3.1743,5.698016,7,0
3.3234,0.1164,0.0259,3,0.3781,256.2,218.91,3840.53,0,0.0,1.5943,3.569255,0,0
19.8866,0.3709,0.0667,6,0.4119,253.28,79.69,4628.07,0,0.0,3.2334,0.503493,1,0
15.0805,0.2575,0.0889,6,0.4775,295.28,268.25,2873.3,1,0.2404,3.0332,3.217473,5,0
265.794,4.466,0.4145,1,0.9397,199.55,55.89,106.24,364,0.6864,0.4179,0.003241,104,1
17.9741,0.3016,0.1595,6,0.4491,148.17,159.13,1603.91,0,0.0,2.2691,6.161698,8,0
8.9466,0.1799,0.1278,4,0.3757,255.05,245.63,2457.32,0,0.0,1.9356,12.405639,4,0
412.5843,7.0102,0.6259,1,0.8947,180.43,33.8,183.24,195,0.9231,0.3206,0.004238,147,1
21.7195,0.3615,0.1558,5,0.1355,135.96,154.88,1711.59,0,0.0,1.8776,5.170148,9,0
23.2499,0.4384,0.1197,7,0.4702,385.51,165.97,3147.95,0,0.0,2.6855,7.706843,8,0
0.7384,0.0745,0.1732,7,0.5733,245.98,285.47,701.48,0,0.0,1.468,11.788763,4,0
156.6214,2.8151,0.6602,1,0.9333,71.52,38.26,62.3,210,0.8901,0.0,0.015884,66,1
445.9668,7.4991,0.557,1,0.8,152.34,59.75,282.02,333,0.8785,0.0,0.011416,255,1
442.5003,7.1814,0.8785,1,0.879,155.43,59.49,261.66,366,0.924,0.2997,0.018369,380,1
25.7617,0.4109,0.2856,4,0.1501,225.61,94.49,1315.11,0,0.0,2.4094,5.786622,12,0
11.2328,0.2158,0.0282,5,0.1169,208.82,102.81,2763.29,0,0.0,3.2797,3.737986,0,0
29.835,0.4113,0.0032,6,0.188,311.08,125.91,698.49,1,0.0231,2.9157,3.926677,0,0
1000.0,30.0,0.0695,2,0.9094,124.57,9.61,6631.27,0,0.0,0.758,0.016808,49,1
912.3639,15.2575,0.6156,1,0.8763,169.77,15.35,291.28,363,0.5,0.1394,0.008583,144,1
5.4637,0.0607,0.025,3,0.4387,293.06,259.54,4201.96,0,0.0,2.591,7.163663,0,0
10.7661,0.2268,0.009,6,0.1945,235.61,210.93,4053.79,1,0.1294,2.4477,3.340162,0,0
2.2599,0.0599,0.3586,2,0.444,97.22,181.23,714.29,10,0.2469,0.5482,0.201909,9,1
942.4935,15.7517,0.1405,1,0.8597,118.51,13.25,6149.86,0,0.0,0.0,0.011346,29,1
27.6972,0.5456,0.1799,2,0.5467,86.41,74.42,342.8,0,0.0,0.4139,0.498075,7,1
53.0022,0.8202,0.0653,3,0.2545,184.53,86.74,4971.92,0,0.0,3.0512,5.586693,4,0
4.8126,0.0319,0.1869,3,0.293,129.12,130.25,638.02,1,0.0361,1.6272,4.309911,2,0
54.5631,0.8958,0.0132,3,0.4878,210.65,55.04,2920.06,0,0.0,3.3013,2.973288,0,0
10.7527,0.214,0.0201,7,0.2496,347.32,59.13,3134.03,1,0.0801,3.14,10.657424,0,0
1000.0,30.0,0.1375,1,0.7072,66.97,10.37,6832.49,0,0.0,0.3295,0.032657,46,1
4.7792,0.0,0.2225,3,0.216,116.14,200.98,4891.42,0,0.0,2.4103,9.923027,2,0
17.9498,0.2425,0.0121,5,0.137,91.36,205.15,4957.54,1,0.0536,2.3288,13.284819,0,0
6.1243,0.0905,0.2039,4,0.3877,302.29,273.36,1206.24,0,0.0,1.8905,14.270344,5,0
25.4063,0.2694,0.0969,3,0.2937,286.25,148.22,967.2,1,0.0665,1.9399,8.931546,5,0
478.0349,7.7942,0.5168,1,0.9058,155.7,52.32,60.72,252,0.9766,0.2399,0.007575,215,1
1000.0,21.1566,0.1266,2,0.8068,120.17,26.8,2483.4,0,0.0,0.9507,0.046395,72,1
1.3077,0.0312,0.1418,6,0.5148,402.1,174.67,4671.5,0,0.0,3.0786,8.053891,1,0
16.6512,0.2508,0.0281,7,0.2435,289.77,262.91,2927.09,1,0.0088,2.3685,9.995407,2,0
10.2844,0.2299,0.3359,3,0.2192,173.14,196.53,1828.83,0,0.0,3.4759,13.776803,14,0
19.6476,0.2781,0.2991,3,0.1,96.29,124.76,4623.41,0,0.0,1.2918,9.579448,8,0
0.0,0.0051,0.1097,6,0.1338,318.96,293.39,3899.79,0,0.0,2.9881,2.431432,0,0
368.9152,6.1028,0.7265,1,0.9643,137.56,44.54,112.27,54,0.6074,0.0229,0.012459,201,1
1000.0,23.0421,0.3345,1,0.9035,66.79,15.16,89.24,315,0.6483,0.4734,0.000693,116,1
4.1249,0.1633,0.0387,4,0.241,292.23,248.3,4225.16,0,0.0,1.3368,1.95676,1,0
428.1442,7.2319,0.4802,1,0.9784,124.38,40.14,162.81,131,0.8025,0.3823,0.005592,137,1
22.6274,0.3752,0.0352,3,0.2394,225.59,214.05,1174.87,0,0.0,1.6938,11.011241,2,0
13.4207,0.2101,0.1846,6,0.3423,202.98,287.39,3078.86,0,0.0,2.3836,8.577011,11,0
761.8691,12.9556,0.3,1,0.9332,147.51,9.27,7221.91,0,0.0,0.4833,0.01632,35,1
10.42,0.1935,0.1259,4,0.1,367.19,192.77,4866.17,1,0.1183,2.1279,2.17299,4,0
0.0,0.0499,0.0233,3,0.2667,295.42,259.54,3876.94,0,0.0,1.4859,14.829188,0,0
26.5353,0.4296,0.0779,4,0.2057,152.93,112.35,4813.33,0,0.0,2.5128,3.365162,3,0
14.4548,0.2906,0.1103,3,0.1,182.85,136.04,3833.51,1,0.1016,2.1413,5.400565,4,0
0.8741,0.0525,0.063,4,0.3823,276.27,247.08,4953.42,1,0.3313,2.4577,14.440302,0,0
49.1595,0.8547,0.0149,3,0.2155,110.7,74.0,1432.72,0,0.0,3.1014,13.005476,0,0
1000.0,20.5441,0.05,1,0.7,137.59,28.64,2440.3,0,0.0,0.0,0.03694,29,1
22.169,0.397,0.1764,3,0.161,358.29,90.85,1697.41,0,0.0,3.2215,8.990855,5,0
5.808,0.1085,0.0591,6,0.108,302.63,136.14,947.71,0,0.0,3.0342,3.622276,0,0
38.9842,0.6495,0.0199,7,0.255,160.83,85.45,2489.7,0,0.0,2.3303,11.253244,1,0
1000.0,30.0,0.4881,1,0.9245,87.2,14.21,168.77,291,0.948,0.1943,0.006463,225,1
23.4068,0.3886,0.0616,4,0.2273,176.57,165.17,4577.5,0,0.0,2.6935,3.77742,3,0
23.083,0.3953,0.5,2,0.4,331.4,95.89,633.16,5,0.6248,1.3295,0.180812,18,1
7.2516,0.1139,0.4355,1,0.7789,120.39,106.53,2525.41,0,0.0,0.7418,0.739538,6,1
17.3991,0.3452,0.0282,3,0.2712,101.26,271.05,2374.4,1,0.1668,2.9359,11.430417,2,0
5.9104,0.1732,0.1319,7,0.3492,267.26,284.15,3041.16,0,0.0,2.9348,11.371189,2,0
67.847,1.1251,0.1012,4,0.4353,228.7,61.91,1719.13,0,0.0,3.6764,9.018101,7,0
38.9176,0.5544,0.0747,3,0.5868,290.1,93.34,2350.78,1,0.0253,1.6698,14.762164,4,0
22.0736,0.3819,0.0654,5,0.3565,184.9,157.97,4675.79,0,0.0,2.0984,14.238288,3,0
20.6693,0.2691,0.0795,7,0.4644,226.87,283.77,3418.96,1,0.068,1.8442,7.4767,6,0
1000.0,28.8266,0.1378,2,0.9049,157.07,18.79,2448.0,0,0.0,0.5731,0.042643,74,1
16.2247,0.2524,0.0462,6,0.6436,288.88,106.27,3607.49,0,0.0,2.3183,4.559819,1,0
15.7094,0.2666,0.0412,7,0.1,268.17,119.91,803.01,0,0.0,2.9765,14.199525,1,0
1000.0,18.7229,0.1241,1,0.7667,37.37,15.98,7353.66,0,0.0,0.317,0.037023,37,1
5.798,0.1785,0.0531,4,0.4571,297.52,277.6,3447.61,0,0.0,2.023,12.620899,1,0
1.8833,0.0748,0.0309,6,0.1,211.31,178.05,4522.5,1,0.0509,3.3102,10.869889,0,0
1000.0,30.0,0.1674,2,0.7013,160.17,18.82,6623.26,0,0.0,0.154,0.003638,118,1
34.1105,0.7764,0.2095,3,0.3089,290.16,65.14,680.03,0,0.0,3.174,7.099915,8,0
18.284,0.2927,0.0243,6,0.4345,290.82,95.84,2462.5,0,0.0,1.8072,1.810841,0,0
17.0587,0.2325,0.1534,3,0.4925,356.98,257.18,3599.61,0,0.0,2.0233,12.850968,10,0
36.9079,0.596,0.0742,6,0.3292,424.7,123.69,1197.59,0,0.0,1.817,12.076086,5,0
57.0408,0.9559,0.078,5,0.1,255.14,65.15,3194.3,0,0.0,2.4832,4.352775,4,0
1000.0,27.6446,0.6416,1,0.8,166.02,12.3,121.84,291,0.861,0.4427,0.007428,219,1
10.5381,0.1968,0.0172,5,0.4046,363.2,180.28,2104.68,0,0.0,1.5456,8.334341,0,0
6.8227,0.1068,0.0573,5,0.2579,355.42,236.02,4400.45,2,0.1506,2.1084,14.46461,1,0
1000.0,30.0,0.3,3,0.7,105.12,4.88,5601.78,0,0.0,0.4392,0.043151,200,1
20.1299,0.3746,0.0175,5,0.133,332.16,179.87,4983.5,0,0.0,2.0451,10.970029,1,0
27.5595,0.4348,0.0482,4,0.2408,272.91,142.33,1556.36,1,0.0955,3.3973,11.368954,2,0
11.788,0.2509,0.3042,4,0.1886,261.12,117.84,2297.25,0,0.0,3.3223,12.507707,8,0
3.7217,0.1123,0.052,6,0.4505,107.82,289.05,4951.27,0,0.0,3.0181,5.720762,0,0
6.3398,0.1193,0.0432,4,0.1033,325.48,173.16,810.44,1,0.0477,1.7142,11.637117,1,0
10.9393,0.0664,0.0472,5,0.4173,142.4,187.98,2491.75,0,0.0,1.6016,13.344828,1,0
8.2039,0.0507,0.2405,1,0.5892,93.03,173.39,1249.88,0,0.0,1.2409,0.459941,5,1
19.1152,0.3542,0.1895,5,0.1785,367.53,144.89,3881.4,1,0.108,2.1379,10.661722,8,0
14.448,0.1999,0.1095,7,0.2107,222.88,283.34,4390.54,0,0.0,2.3451,14.663605,7,0
43.0976,0.6742,0.0316,7,0.6055,337.09,105.66,2252.61,0,0.0,2.0261,4.944753,2,0
10.2221,0.0759,0.1676,1,0.6658,208.62,191.62,1915.49,0,0.0,0.8784,0.499802,5,1
1000.0,30.0,0.2038,2,0.8433,100.29,7.5,3112.67,0,0.0,0.6202,0.047706,132,1
15.2659,0.2201,0.0936,4,0.1,363.75,132.07,1111.14,1,0.0832,3.3534,11.058759,3,0
1000.0,30.0,0.3,1,0.8305,129.08,3.74,4752.31,0,0.0,0.8412,0.03224,123,1
3.6161,0.0,0.0365,4,0.1201,359.46,212.72,3973.88,0,0.0,3.5673,11.743875,0,0
12.3069,0.1893,0.0222,6,0.1034,109.54,272.56,2526.34,0,0.0,1.2115,3.250359,1,0
70.4325,1.182,0.4876,6,0.2748,222.07,34.22,3508.84,0,0.0,2.0721,8.601965,19,0
386.4056,6.4322,0.6747,1,0.9514,143.93,52.82,215.36,395,0.7747,0.5221,0.007983,229,1
5.3968,0.167,0.1009,3,0.287,215.27,179.51,1330.2,0,0.0,2.6994,1.273296,1,0
29.9796,0.4643,0.1508,7,0.5208,271.7,97.98,3746.32,0,0.0,3.0428,12.711539,7,0
6.6433,0.1864,0.1059,3,0.4127,111.09,50.18,4747.12,0,0.0,2.8477,8.101012,0,0
28.8801,0.5513,0.0355,4,0.1876,236.03,108.79,4315.9,0,0.0,1.3732,13.256848,1,0
376.7915,6.4501,0.4949,2,0.9692,140.57,45.08,254.86,252,0.9233,0.0,0.01411,141,1
55.1584,1.02,0.2017,3,0.2984,81.16,30.71,1798.01,0,0.0,1.5122,8.165318,5,0
386.7055,6.3161,0.1497,1,0.7567,154.38,19.71,1619.63,0,0.0,0.7306,0.022302,18,1
11.6355,0.1381,0.0197,7,0.2873,224.52,215.11,3714.44,1,0.2505,3.1601,1.018546,0,0
18.6554,0.2338,0.1775,2,0.4,273.23,117.29,1204.21,0,0.0,0.4816,0.16799,3,1
1000.0,24.1546,0.1752,1,0.7359,100.61,29.56,3985.37,0,0.0,0.995,0.024828,124,1
1000.0,30.0,0.1114,1,0.7238,77.21,8.93,4983.54,0,0.0,0.6385,0.031621,84,1
12.8202,0.2168,0.0705,4,0.3716,105.68,211.46,2618.71,1,0.0973,1.334,14.448797,3,0
17.5907,0.2358,0.008,7,0.3113,266.03,180.63,2288.2,1,0.0603,1.3366,11.282675,0,0
8.8388,0.1813,0.088,6,0.2799,337.38,260.94,4537.42,0,0.0,2.2166,6.47202,4,0
14.4664,0.2389,0.0281,6,0.1664,181.84,197.09,2255.96,0,0.0,1.72,7.887996,1,0
52.6694,0.8311,0.0867,4,0.1715,249.4,74.92,3658.29,1,0.0446,3.4875,2.887023,5,0
26.1251,0.4493,0.0355,7,0.3999,84.82,181.99,2186.77,0,0.0,1.8387,14.452275,2,0
7.0903,0.114,0.1192,5,0.2673,253.46,233.96,3617.07,0,0.0,3.0358,12.947323,4,0
102.1774,1.7087,0.1187,4,0.1,239.48,42.42,3405.63,0,0.0,3.3899,5.244629,8,0
37.1486,0.6175,0.0675,6,0.1444,225.11,90.54,3066.12,0,0.0,1.6618,5.922569,3,0
12.7756,0.169,0.0456,5,0.1065,120.51,276.46,3574.01,1,0.0887,2.7193,11.612035,2,0
207.5472,3.5422,0.3478,1,0.9181,200.23,36.66,178.07,347,0.7389,0.1229,0.010082,44,1
1000.0,28.4646,0.3,2,0.8871,129.32,26.62,7602.11,0,0.0,0.4694,0.012052,227,1
11.9069,0.2461,0.0181,6,0.4596,104.33,199.48,1291.44,0,0.0,2.0386,5.484106,0,0
1000.0,19.9095,0.2118,2,0.9512,50.4,19.06,6302.57,0,0.0,0.0584,0.032177,80,1
1000.0,23.71,0.3,3,0.7,48.83,10.21,2869.06,0,0.0,0.1322,0.028613,72,1
666.0367,11.143,0.05,1,0.9359,66.15,18.39,6047.69,0,0.0,0.8811,0.007794,10,1
1.5748,0.0364,0.0155,7,0.2292,335.68,277.18,666.53,0,0.0,2.2112,2.24822,0,0
1000.0,30.0,0.2808,1,0.9912,94.65,4.71,7943.31,0,0.0,0.2483,0.03542,197,1
2.8517,0.0645,0.0336,7,0.2291,160.98,174.33,2592.66,0,0.0,3.0951,13.828516,0,0
56.0804,0.9188,0.0108,5,0.215,210.75,70.82,2951.93,0,0.0,2.4191,10.923731,0,0
39.3448,0.824,0.0776,7,0.1222,61.83,81.13,1405.11,0,0.0,2.4888,6.567518,4,0
2.2789,0.0002,0.0833,4,0.2715,344.31,174.45,695.82,0,0.0,2.7733,9.00331,0,0
13.6359,0.1651,0.076,6,0.199,245.8,173.57,1501.58,1,0.2595,1.7825,10.595218,3,0
29.2366,0.5224,0.0296,3,0.3935,195.35,34.85,3508.28,1,0.1701,1.8748,1.554382,0,0
5.9311,0.2226,0.0973,7,0.3275,44.69,267.38,1165.8,0,0.0,2.8019,3.812068,3,0
1000.0,30.0,0.0552,3,0.8047,124.85,22.4,4882.86,0,0.0,0.7043,0.03441,43,1
117.4061,1.9463,0.1225,6,0.1084,236.4,39.79,3533.12,0,0.0,2.7064,1.341672,9,0
14.8441,0.1784,0.2509,5,0.2627,207.73,265.87,2842.34,1,0.0522,2.5775,6.416291,15,0
28.889,0.5231,0.2391,6,0.1,362.44,90.03,3344.87,2,0.0437,2.937,11.305094,10,0
1000.0,22.7672,0.1364,2,0.9168,99.44,16.74,1026.17,0,0.0,0.1033,0.013469,51,1
1000.0,18.7782,0.8742,1,0.9791,55.61,26.03,138.17,193,0.78,0.1639,0.010123,428,1
1000.0,30.0,0.1253,1,0.9779,36.43,8.76,5814.75,0,0.0,0.1014,0.00847,63,1
43.068,0.7585,0.0074,3,0.1,134.34,35.92,1222.08,0,0.0,1.7324,10.131181,0,0
766.4801,12.8881,0.3,1,0.9283,85.68,19.09,140.73,319,0.8444,0.1141,0.015809,73,1
25.0516,0.39,0.0729,6,0.1153,223.55,135.9,1103.48,0,0.0,1.6019,12.837469,4,0
15.8193,0.2509,0.013,7,0.3235,292.17,190.09,891.44,0,0.0,2.1419,4.26643,0,0
7.5541,0.1086,0.0137,4,0.1508,58.93,100.12,1476.5,1,0.0219,3.1242,14.408607,0,0
